,e,e_µ,e_std,e_size,h,h_µ,h_std,h_size,t-value,p-value,e_normal,h_normal,chi-squared test,Dh_size,De_size,#h,#e,segmentation,pivot,test,p-value (FDR)
4,2017-03-05 00:00:00-2019-12-29 00:00:00,14.99,39.95,15443,2019-05-12 00:00:00-2019-12-29 00:00:00,2.53,6.99,588,1.6566462970945084,0.0983223925773202,False,False,2.053244208073606e-17,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
100,2017-11-12 00:00:00-2017-12-10 00:00:00,19.69,44.68,571,2019-05-12 00:00:00-2019-12-29 00:00:00,2.53,6.99,588,1.5295959274201119,0.13685492570311084,False,False,2.8024527008808696e-06,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
196,2018-07-29 00:00:00-2018-08-19 00:00:00,27.14,59.1,597,2019-05-12 00:00:00-2019-12-29 00:00:00,2.53,6.99,588,1.488406109225267,0.1511035626879364,False,False,9.118725767208523e-07,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
96,2017-11-12 00:00:00-2017-12-10 00:00:00,19.69,44.68,571,2017-03-05 00:00:00-2018-07-08 00:00:00,2.3,6.57,1128,1.4309134359331543,0.16321161955841318,False,False,4.617380404030907e-14,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
99,2017-11-12 00:00:00-2017-12-10 00:00:00,19.69,44.68,571,2018-11-04 00:00:00-2019-04-28 00:00:00,2.07,6.07,365,1.4114121154641974,0.1682740412337459,False,False,0.00028683701097682,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
292,2019-04-07 00:00:00-2019-04-28 00:00:00,17.59,38.53,387,2019-05-12 00:00:00-2019-12-29 00:00:00,2.53,6.99,588,1.4218099244016142,0.16929941781479896,False,False,9.118725767208523e-07,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
192,2018-07-29 00:00:00-2018-08-19 00:00:00,27.14,59.1,597,2017-03-05 00:00:00-2018-07-08 00:00:00,2.3,6.57,1128,1.4089672605969115,0.173222056386913,False,False,1.2313352971882444e-14,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
195,2018-07-29 00:00:00-2018-08-19 00:00:00,27.14,59.1,597,2018-11-04 00:00:00-2019-04-28 00:00:00,2.07,6.07,365,1.3967192973396825,0.17635167622590459,False,False,0.00010573193376984482,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
288,2019-04-07 00:00:00-2019-04-28 00:00:00,17.59,38.53,387,2017-03-05 00:00:00-2018-07-08 00:00:00,2.3,6.57,1128,1.33612268177284,0.19551403124096725,False,False,1.2313352971882444e-14,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
172,2018-07-08 00:00:00-2018-07-22 00:00:00,40.53,84.18,608,2019-05-12 00:00:00-2019-12-29 00:00:00,2.53,6.99,588,1.349307113461391,0.19830293600635285,False,False,2.729729861119641e-07,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
291,2019-04-07 00:00:00-2019-04-28 00:00:00,17.59,38.53,387,2018-11-04 00:00:00-2019-04-28 00:00:00,2.07,6.07,365,1.3226038649164467,0.19936061512574904,False,False,0.00010573193376984482,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
244,2018-10-07 00:00:00-2018-10-21 00:00:00,20.33,42.31,305,2019-05-12 00:00:00-2019-12-29 00:00:00,2.53,6.99,588,1.3368757463231131,0.20221855020230203,False,False,2.729729861119641e-07,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
340,2019-07-28 00:00:00-2019-08-11 00:00:00,22.53,47.14,338,2019-05-12 00:00:00-2019-12-29 00:00:00,2.53,6.99,588,1.3351954440459999,0.20276559035509248,False,False,2.729729861119641e-07,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
148,2018-06-03 00:00:00-2018-06-17 00:00:00,22.4,46.75,336,2019-05-12 00:00:00-2019-12-29 00:00:00,2.53,6.99,588,1.3185065992466225,0.20811960401141644,False,False,2.729729861119641e-07,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
220,2018-09-16 00:00:00-2018-09-30 00:00:00,21.47,44.93,322,2019-05-12 00:00:00-2019-12-29 00:00:00,2.53,6.99,588,1.3130993606383996,0.20988797823057986,False,False,2.729729861119641e-07,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
364,2019-09-01 00:00:00-2019-09-15 00:00:00,15.8,33.21,237,2019-05-12 00:00:00-2019-12-29 00:00:00,2.53,6.99,588,1.3094415150133594,0.21109626357922015,False,False,2.729729861119641e-07,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
52,2017-07-09 00:00:00-2017-07-23 00:00:00,30.4,63.7,456,2019-05-12 00:00:00-2019-12-29 00:00:00,2.53,6.99,588,1.3074108989893947,0.21175628475477612,False,False,2.729729861119641e-07,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
124,2018-03-18 00:00:00-2018-04-01 00:00:00,20.33,42.63,305,2019-05-12 00:00:00-2019-12-29 00:00:00,2.53,6.99,588,1.2947648886773016,0.2159527842260615,False,False,2.729729861119641e-07,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
168,2018-07-08 00:00:00-2018-07-22 00:00:00,40.53,84.18,608,2017-03-05 00:00:00-2018-07-08 00:00:00,2.3,6.57,1128,1.2864893476654031,0.218916984693525,False,False,3.124542478245311e-15,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
268,2019-02-24 00:00:00-2019-03-10 00:00:00,24.8,52.05,372,2019-05-12 00:00:00-2019-12-29 00:00:00,2.53,6.99,588,1.2841200364267547,0.21953872831684773,False,False,2.729729861119641e-07,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
0,2017-03-05 00:00:00-2019-12-29 00:00:00,14.99,39.95,15443,2017-03-05 00:00:00-2018-07-08 00:00:00,2.3,6.57,1128,1.2266779419533569,0.22021400565016078,False,False,7.565594706106319e-08,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
171,2018-07-08 00:00:00-2018-07-22 00:00:00,40.53,84.18,608,2018-11-04 00:00:00-2019-04-28 00:00:00,2.07,6.07,365,1.2795964691171835,0.22084674995587159,False,False,3.525544544823721e-05,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
240,2018-10-07 00:00:00-2018-10-21 00:00:00,20.33,42.31,305,2017-03-05 00:00:00-2018-07-08 00:00:00,2.3,6.57,1128,1.2730039074196668,0.22352095892985263,False,False,3.124542478245311e-15,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
336,2019-07-28 00:00:00-2019-08-11 00:00:00,22.53,47.14,338,2017-03-05 00:00:00-2018-07-08 00:00:00,2.3,6.57,1128,1.2723023172060204,0.22377017288945672,False,False,3.124542478245311e-15,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
316,2019-07-07 00:00:00-2019-07-21 00:00:00,35.6,75.24,534,2019-05-12 00:00:00-2019-12-29 00:00:00,2.53,6.99,588,1.2710632484443851,0.2240159774372646,False,False,2.729729861119641e-07,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
388,2019-10-06 00:00:00-2019-11-03 00:00:00,15.97,37.45,463,2019-05-12 00:00:00-2019-12-29 00:00:00,2.53,6.99,588,1.2378780377224845,0.22536200178858468,False,False,2.8024527008808696e-06,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
243,2018-10-07 00:00:00-2018-10-21 00:00:00,20.33,42.31,305,2018-11-04 00:00:00-2019-04-28 00:00:00,2.07,6.07,365,1.265952014633857,0.22553411631879794,False,False,3.525544544823721e-05,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
339,2019-07-28 00:00:00-2019-08-11 00:00:00,22.53,47.14,338,2018-11-04 00:00:00-2019-04-28 00:00:00,2.07,6.07,365,1.2654716015340426,0.2257216631788413,False,False,3.525544544823721e-05,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
144,2018-06-03 00:00:00-2018-06-17 00:00:00,22.4,46.75,336,2017-03-05 00:00:00-2018-07-08 00:00:00,2.3,6.57,1128,1.2531298407122584,0.23044631388050626,False,False,3.124542478245311e-15,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
216,2018-09-16 00:00:00-2018-09-30 00:00:00,21.47,44.93,322,2017-03-05 00:00:00-2018-07-08 00:00:00,2.3,6.57,1128,1.2477051541118198,0.23236875544913416,False,False,3.124542478245311e-15,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
147,2018-06-03 00:00:00-2018-06-17 00:00:00,22.4,46.75,336,2018-11-04 00:00:00-2019-04-28 00:00:00,2.07,6.07,365,1.2458567170574688,0.2325824619219242,False,False,3.525544544823721e-05,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
76,2017-07-30 00:00:00-2017-08-13 00:00:00,31.4,67.67,471,2019-05-12 00:00:00-2019-12-29 00:00:00,2.53,6.99,588,1.2449020415744658,0.2332182198060426,False,False,2.729729861119641e-07,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
360,2019-09-01 00:00:00-2019-09-15 00:00:00,15.8,33.21,237,2017-03-05 00:00:00-2018-07-08 00:00:00,2.3,6.57,1128,1.244477790746754,0.2335217502487987,False,False,3.124542478245311e-15,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
219,2018-09-16 00:00:00-2018-09-30 00:00:00,21.47,44.93,322,2018-11-04 00:00:00-2019-04-28 00:00:00,2.07,6.07,365,1.2404607793496096,0.23451266841771307,False,False,3.525544544823721e-05,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
48,2017-07-09 00:00:00-2017-07-23 00:00:00,30.4,63.7,456,2017-03-05 00:00:00-2018-07-08 00:00:00,2.3,6.57,1128,1.2415746707370954,0.23455331745204577,False,False,3.124542478245311e-15,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
363,2019-09-01 00:00:00-2019-09-15 00:00:00,15.8,33.21,237,2018-11-04 00:00:00-2019-04-28 00:00:00,2.07,6.07,365,1.23734891575916,0.2356407671466572,False,False,3.525544544823721e-05,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
51,2017-07-09 00:00:00-2017-07-23 00:00:00,30.4,63.7,456,2018-11-04 00:00:00-2019-04-28 00:00:00,2.07,6.07,365,1.234268122687123,0.23673441408595486,False,False,3.525544544823721e-05,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
120,2018-03-18 00:00:00-2018-04-01 00:00:00,20.33,42.63,305,2017-03-05 00:00:00-2018-07-08 00:00:00,2.3,6.57,1128,1.2275436206247183,0.23961118632866124,False,False,3.124542478245311e-15,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
123,2018-03-18 00:00:00-2018-04-01 00:00:00,20.33,42.63,305,2018-11-04 00:00:00-2019-04-28 00:00:00,2.07,6.07,365,1.2200114605547019,0.24190449417493423,False,False,3.525544544823721e-05,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
264,2019-02-24 00:00:00-2019-03-10 00:00:00,24.8,52.05,372,2017-03-05 00:00:00-2018-07-08 00:00:00,2.3,6.57,1128,1.2159002194008925,0.2438741284711265,False,False,3.124542478245311e-15,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
267,2019-02-24 00:00:00-2019-03-10 00:00:00,24.8,52.05,372,2018-11-04 00:00:00-2019-04-28 00:00:00,2.07,6.07,365,1.2082159048948067,0.24625200237976025,False,False,3.525544544823721e-05,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
312,2019-07-07 00:00:00-2019-07-21 00:00:00,35.6,75.24,534,2017-03-05 00:00:00-2018-07-08 00:00:00,2.3,6.57,1128,1.2027610586601276,0.24876362863121348,False,False,3.124542478245311e-15,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
28,2017-06-18 00:00:00-2017-07-02 00:00:00,25.6,54.89,384,2019-05-12 00:00:00-2019-12-29 00:00:00,2.53,6.99,588,1.1996729575079716,0.24972395229502495,False,False,2.729729861119641e-07,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
315,2019-07-07 00:00:00-2019-07-21 00:00:00,35.6,75.24,534,2018-11-04 00:00:00-2019-04-28 00:00:00,2.07,6.07,365,1.195144352368072,0.2511630627709751,False,False,3.525544544823721e-05,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
72,2017-07-30 00:00:00-2017-08-13 00:00:00,31.4,67.67,471,2017-03-05 00:00:00-2018-07-08 00:00:00,2.3,6.57,1128,1.1776266913376274,0.2583369338301402,False,False,3.124542478245311e-15,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
75,2017-07-30 00:00:00-2017-08-13 00:00:00,31.4,67.67,471,2018-11-04 00:00:00-2019-04-28 00:00:00,2.07,6.07,365,1.170400015745183,0.2606908571174963,False,False,3.525544544823721e-05,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
14,2017-03-05 00:00:00-2019-12-29 00:00:00,14.99,39.95,15443,2018-08-26 00:00:00-2018-09-09 00:00:00,4.4,9.18,66,-1.1453113099678747,0.2711522993395515,False,False,7.831057340866412e-33,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
1,2017-03-05 00:00:00-2019-12-29 00:00:00,14.99,39.95,15443,2018-08-19 00:00:00-2018-09-23 00:00:00,4.42,10.3,159,-1.11570657810622,0.2719359274048622,False,False,6.003373308603925e-31,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
10,2017-03-05 00:00:00-2019-12-29 00:00:00,14.99,39.95,15443,2018-01-21 00:00:00-2018-02-11 00:00:00,2.05,4.59,45,-1.124090999303574,0.27350216202818367,False,False,3.41371502882626e-32,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
384,2019-10-06 00:00:00-2019-11-03 00:00:00,15.97,37.45,463,2017-03-05 00:00:00-2018-07-08 00:00:00,2.3,6.57,1128,1.1147589968855982,0.2740189861972506,False,False,4.617380404030907e-14,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
431,2019-12-22 00:00:00-2019-12-29 00:00:00,20.75,39.04,166,2019-12-22 00:00:00-2019-12-29 00:00:00,4.25,7.87,34,1.1717060605376954,0.27687971691539803,True,True,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
24,2017-06-18 00:00:00-2017-07-02 00:00:00,25.6,54.89,384,2017-03-05 00:00:00-2018-07-08 00:00:00,2.3,6.57,1128,1.1259828957090585,0.27882581428421604,False,False,3.124542478245311e-15,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
8,2017-03-05 00:00:00-2019-12-29 00:00:00,14.99,39.95,15443,2017-08-13 00:00:00-2017-09-03 00:00:00,3.82,8.43,84,-1.110149973306006,0.27931275136592,False,False,3.41371502882626e-32,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
27,2017-06-18 00:00:00-2017-07-02 00:00:00,25.6,54.89,384,2018-11-04 00:00:00-2019-04-28 00:00:00,2.07,6.07,365,1.1176875516215177,0.28172035718402083,False,False,3.525544544823721e-05,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
387,2019-10-06 00:00:00-2019-11-03 00:00:00,15.97,37.45,463,2018-11-04 00:00:00-2019-04-28 00:00:00,2.07,6.07,365,1.0913352853335798,0.28332067677954514,False,False,0.00028683701097682,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
412,2019-12-22 00:00:00-2019-12-29 00:00:00,20.75,39.04,166,2019-05-12 00:00:00-2019-12-29 00:00:00,2.53,6.99,588,1.1552830758231434,0.2855988027434484,True,False,7.466403023191152e-08,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
19,2017-03-05 00:00:00-2019-12-29 00:00:00,14.99,39.95,15443,2019-06-09 00:00:00-2019-06-23 00:00:00,2.0,4.21,30,-1.0958984179586737,0.29148069187336245,False,False,7.831057340866412e-33,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
13,2017-03-05 00:00:00-2019-12-29 00:00:00,14.99,39.95,15443,2018-07-29 00:00:00-2018-08-19 00:00:00,5.18,11.64,114,-1.0815125668474335,0.2915669675648629,False,False,3.41371502882626e-32,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
22,2017-03-05 00:00:00-2019-12-29 00:00:00,14.99,39.95,15443,2019-10-20 00:00:00-2019-11-03 00:00:00,3.13,6.59,47,-1.088834722947251,0.294476135829368,False,False,7.831057340866412e-33,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
23,2017-03-05 00:00:00-2019-12-29 00:00:00,14.99,39.95,15443,2019-12-22 00:00:00-2019-12-29 00:00:00,4.25,7.87,34,-1.1160691915308674,0.30115156927899916,False,True,1.7494191198260588e-33,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
408,2019-12-22 00:00:00-2019-12-29 00:00:00,20.75,39.04,166,2017-03-05 00:00:00-2018-07-08 00:00:00,2.3,6.57,1128,1.1120670202361678,0.30266032170223817,True,False,7.528606531023489e-16,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
411,2019-12-22 00:00:00-2019-12-29 00:00:00,20.75,39.04,166,2018-11-04 00:00:00-2019-04-28 00:00:00,2.07,6.07,365,1.1092603142563948,0.30345262261679723,True,False,1.0516909082733769e-05,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
5,2017-03-05 00:00:00-2019-12-29 00:00:00,14.99,39.95,15443,2017-04-09 00:00:00-2017-04-23 00:00:00,3.67,7.96,55,-1.0622921981817404,0.3059594821151714,False,False,7.831057340866412e-33,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
21,2017-03-05 00:00:00-2019-12-29 00:00:00,14.99,39.95,15443,2019-08-04 00:00:00-2019-08-18 00:00:00,4.8,10.47,72,-1.0275860777362023,0.32144179246852744,False,False,7.831057340866412e-33,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
15,2017-03-05 00:00:00-2019-12-29 00:00:00,14.99,39.95,15443,2018-09-16 00:00:00-2018-09-30 00:00:00,4.67,10.16,70,-1.0079296024976503,0.3304562638502143,False,False,7.831057340866412e-33,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
7,2017-03-05 00:00:00-2019-12-29 00:00:00,14.99,39.95,15443,2017-07-16 00:00:00-2017-08-06 00:00:00,4.68,10.65,103,-0.9328806023625382,0.36130366469114805,False,False,3.41371502882626e-32,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
20,2017-03-05 00:00:00-2019-12-29 00:00:00,14.99,39.95,15443,2019-07-07 00:00:00-2019-07-28 00:00:00,6.23,14.2,137,-0.9205385092017222,0.3675654234197985,False,False,3.41371502882626e-32,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
12,2017-03-05 00:00:00-2019-12-29 00:00:00,14.99,39.95,15443,2018-07-08 00:00:00-2018-07-22 00:00:00,4.33,9.66,65,-0.8992465316927164,0.3835850694110823,False,False,7.831057340866412e-33,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
2,2017-03-05 00:00:00-2019-12-29 00:00:00,14.99,39.95,15443,2018-09-30 00:00:00-2018-10-14 00:00:00,3.27,7.24,49,-0.8825701675518868,0.39222145765840166,False,False,7.831057340866412e-33,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
186,2018-07-08 00:00:00-2018-07-22 00:00:00,40.53,84.18,608,2019-03-17 00:00:00-2019-04-07 00:00:00,3.18,9.01,70,0.8673237137484906,0.39517314904179945,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
354,2019-07-28 00:00:00-2019-08-11 00:00:00,22.53,47.14,338,2019-03-17 00:00:00-2019-04-07 00:00:00,3.18,9.01,70,0.8543602453056203,0.4021534400806942,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
210,2018-07-29 00:00:00-2018-08-19 00:00:00,27.14,59.1,597,2019-03-17 00:00:00-2019-04-07 00:00:00,3.18,9.01,70,0.8425677100527833,0.40486805788928804,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
258,2018-10-07 00:00:00-2018-10-21 00:00:00,20.33,42.31,305,2019-03-17 00:00:00-2019-04-07 00:00:00,3.18,9.01,70,0.8476192239315964,0.4057177963518943,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
3,2017-03-05 00:00:00-2019-12-29 00:00:00,14.99,39.95,15443,2018-11-04 00:00:00-2019-04-28 00:00:00,2.07,6.07,365,0.8247207900958791,0.4103103961484008,False,False,4.554544635309046e-21,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
426,2019-12-22 00:00:00-2019-12-29 00:00:00,20.75,39.04,166,2019-03-17 00:00:00-2019-04-07 00:00:00,3.18,9.01,70,0.8513612437236889,0.41690665318094,True,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
177,2018-07-08 00:00:00-2018-07-22 00:00:00,40.53,84.18,608,2017-11-12 00:00:00-2017-12-10 00:00:00,1.97,5.07,57,0.8219172109858963,0.4207698153127576,False,False,0.7033600779832025,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
162,2018-06-03 00:00:00-2018-06-17 00:00:00,22.4,46.75,336,2019-03-17 00:00:00-2019-04-07 00:00:00,3.18,9.01,70,0.8191345506826032,0.4212957286198088,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
378,2019-09-01 00:00:00-2019-09-15 00:00:00,15.8,33.21,237,2019-03-17 00:00:00-2019-04-07 00:00:00,3.18,9.01,70,0.8147057431866761,0.423815156947721,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
234,2018-09-16 00:00:00-2018-09-30 00:00:00,21.47,44.93,322,2019-03-17 00:00:00-2019-04-07 00:00:00,3.18,9.01,70,0.8143124656771549,0.42399435051498446,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
17,2017-03-05 00:00:00-2019-12-29 00:00:00,14.99,39.95,15443,2019-02-24 00:00:00-2019-03-10 00:00:00,3.0,6.83,45,-0.8215314423978267,0.42497120939394417,False,False,7.831057340866412e-33,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
345,2019-07-28 00:00:00-2019-08-11 00:00:00,22.53,47.14,338,2017-11-12 00:00:00-2017-12-10 00:00:00,1.97,5.07,57,0.8085575093680414,0.42823410015845564,False,False,0.7033600779832025,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
66,2017-07-09 00:00:00-2017-07-23 00:00:00,30.4,63.7,456,2019-03-17 00:00:00-2019-04-07 00:00:00,3.18,9.01,70,0.8057448578968381,0.4287768592226937,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
16,2017-03-05 00:00:00-2019-12-29 00:00:00,14.99,39.95,15443,2019-01-20 00:00:00-2019-02-03 00:00:00,1.8,4.07,27,-0.8140470927740738,0.42910049942027106,False,False,7.831057340866412e-33,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
249,2018-10-07 00:00:00-2018-10-21 00:00:00,20.33,42.31,305,2017-11-12 00:00:00-2017-12-10 00:00:00,1.97,5.07,57,0.8013319624641027,0.4322167064140727,False,False,0.7033600779832025,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
201,2018-07-29 00:00:00-2018-08-19 00:00:00,27.14,59.1,597,2017-11-12 00:00:00-2017-12-10 00:00:00,1.97,5.07,57,0.7927065397017541,0.4332900522526346,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
407,2019-10-06 00:00:00-2019-11-03 00:00:00,15.97,37.45,463,2019-12-22 00:00:00-2019-12-29 00:00:00,4.25,7.87,34,-0.8202580966103112,0.4351564364545246,False,True,0.4201627576770608,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
417,2019-12-22 00:00:00-2019-12-29 00:00:00,20.75,39.04,166,2017-11-12 00:00:00-2017-12-10 00:00:00,1.97,5.07,57,0.8136581031149253,0.43828068784772256,True,False,0.4201627576770608,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
11,2017-03-05 00:00:00-2019-12-29 00:00:00,14.99,39.95,15443,2018-05-27 00:00:00-2018-06-10 00:00:00,3.8,8.67,57,-0.7942428737770935,0.4401654319285957,False,False,7.831057340866412e-33,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
138,2018-03-18 00:00:00-2018-04-01 00:00:00,20.33,42.63,305,2019-03-17 00:00:00-2019-04-07 00:00:00,3.18,9.01,70,0.783481888489942,0.4413470126674859,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
153,2018-06-03 00:00:00-2018-06-17 00:00:00,22.4,46.75,336,2017-11-12 00:00:00-2017-12-10 00:00:00,1.97,5.07,57,0.7715431569013271,0.449139516751653,False,False,0.7033600779832025,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
282,2019-02-24 00:00:00-2019-03-10 00:00:00,24.8,52.05,372,2019-03-17 00:00:00-2019-04-07 00:00:00,3.18,9.01,70,0.7662238202118032,0.4512611770103234,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
369,2019-09-01 00:00:00-2019-09-15 00:00:00,15.8,33.21,237,2017-11-12 00:00:00-2017-12-10 00:00:00,1.97,5.07,57,0.7671036096494649,0.45175448814518404,False,False,0.7033600779832025,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
225,2018-09-16 00:00:00-2018-09-30 00:00:00,21.47,44.93,322,2017-11-12 00:00:00-2017-12-10 00:00:00,1.97,5.07,57,0.7665673780096108,0.4520279099773652,False,False,0.7033600779832025,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
57,2017-07-09 00:00:00-2017-07-23 00:00:00,30.4,63.7,456,2017-11-12 00:00:00-2017-12-10 00:00:00,1.97,5.07,57,0.757600505134013,0.45722533975541124,False,False,0.7033600779832025,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
330,2019-07-07 00:00:00-2019-07-21 00:00:00,35.6,75.24,534,2019-03-17 00:00:00-2019-04-07 00:00:00,3.18,9.01,70,0.7543906058392426,0.45819116861973386,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
414,2019-12-22 00:00:00-2019-12-29 00:00:00,20.75,39.04,166,2017-05-28 00:00:00-2017-06-11 00:00:00,2.67,7.4,40,0.7595697968741126,0.4646212770179331,True,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
306,2019-04-07 00:00:00-2019-04-28 00:00:00,17.59,38.53,387,2019-03-17 00:00:00-2019-04-07 00:00:00,3.18,9.01,70,0.7370484100356323,0.4655416994908165,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
90,2017-07-30 00:00:00-2017-08-13 00:00:00,31.4,67.67,471,2019-03-17 00:00:00-2019-04-07 00:00:00,3.18,9.01,70,0.7402144379481156,0.46667043257309315,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
