,e,e_µ,e_std,e_size,h,h_µ,h_std,h_size,t-value,p-value,e_normal,h_normal,chi-squared test,Dh_size,De_size,#h,#e,segmentation,pivot,test
5143,2017-03-08 00:00:00-2019-12-30 00:00:00,0.97,2.46,1000,2017-03-07 00:00:00-2019-12-23 00:00:00,0.98,1.97,1000,-1.6048764429458673,0.10867572273785661,False,False,2.2082674640495714e-12,29663,220545,30,221,Window_1000,Demographics,mean
6075,2017-03-15 00:00:00-2019-12-30 00:00:00,0.98,1.5,1000,2017-03-10 00:00:00-2019-12-27 00:00:00,0.98,1.82,1000,1.6032722182540788,0.10903012894355664,False,False,0.026003653702494862,29663,220545,30,221,Window_1000,Demographics,mean
1920,2017-03-10 00:00:00-2019-12-27 00:00:00,0.98,1.62,1000,2017-03-09 00:00:00-2019-12-30 00:00:00,0.97,1.7,1000,-1.6025747354339055,0.10918727596544227,False,False,0.0160037992748685,29663,220545,30,221,Window_1000,Demographics,mean
3967,2017-03-08 00:00:00-2019-12-27 00:00:00,0.98,1.46,1000,2017-03-10 00:00:00-2019-12-30 00:00:00,0.97,1.41,1000,-1.6021031155337315,0.10928775478319451,False,False,0.7235780896343342,29663,220545,30,221,Window_1000,Demographics,mean
4718,2017-03-09 00:00:00-2019-10-25 00:00:00,1.04,1.79,1000,2017-03-07 00:00:00-2019-12-29 00:00:00,0.97,1.44,1000,-1.6010047866435266,0.1095365179675916,False,False,6.105290325501851e-05,29663,220545,30,221,Window_1000,Demographics,mean
208,2017-03-27 00:00:00-2019-12-29 00:00:00,0.99,2.38,1000,2017-03-05 00:00:00-2019-12-29 00:00:00,0.97,2.0,1000,1.5981482395639974,0.11018130139653003,False,False,4.790413296673214e-18,29663,220545,30,221,Window_1000,Demographics,mean
4639,2017-03-08 00:00:00-2019-12-23 00:00:00,0.98,1.7,1000,2017-03-08 00:00:00-2019-12-27 00:00:00,0.98,1.85,1000,-1.5978996602953446,0.11022655867239871,False,False,0.5276765378739701,29663,220545,30,221,Window_1000,Demographics,mean
2629,2017-03-09 00:00:00-2019-12-30 00:00:00,0.97,1.89,1000,2017-03-08 00:00:00-2019-12-27 00:00:00,0.98,1.85,1000,-1.5974042685452003,0.11033174863000807,False,False,0.09119650659055681,29663,220545,30,221,Window_1000,Demographics,mean
5705,2017-03-08 00:00:00-2019-12-28 00:00:00,0.97,1.65,1000,2017-03-24 00:00:00-2019-12-28 00:00:00,0.99,1.9,1000,1.5957924680180295,0.11069052660959926,False,False,0.06708993300815912,29663,220545,30,221,Window_1000,Demographics,mean
266,2017-03-13 00:00:00-2019-10-27 00:00:00,1.04,2.5,1000,2017-03-04 00:00:00-2019-12-30 00:00:00,0.97,1.88,1000,1.5949982107341003,0.11090045077975362,False,False,1.110030993232234e-19,29663,220545,30,221,Window_1000,Demographics,mean
1270,2017-03-11 00:00:00-2019-12-17 00:00:00,0.99,2.24,1000,2017-03-12 00:00:00-2019-12-28 00:00:00,0.98,1.59,1000,1.59491331557212,0.1109186154917927,False,False,1.8943900968650654e-38,29663,220545,30,221,Window_1000,Demographics,mean
6430,2017-03-08 00:00:00-2019-12-29 00:00:00,0.97,1.91,1000,2017-03-12 00:00:00-2019-12-28 00:00:00,0.98,1.59,1000,1.594225887046007,0.11105358796448012,False,False,1.0710145265049509e-05,29663,220545,30,221,Window_1000,Demographics,mean
3428,2017-03-08 00:00:00-2019-12-30 00:00:00,0.97,1.47,1000,2017-03-07 00:00:00-2019-12-29 00:00:00,0.97,1.44,1000,1.5926809097670915,0.11138790771386717,False,False,0.7909435162357443,29663,220545,30,221,Window_1000,Demographics,mean
5440,2017-03-04 00:00:00-2019-12-27 00:00:00,0.97,1.87,1000,2017-03-12 00:00:00-2019-12-28 00:00:00,0.98,1.59,1000,1.5892315275046118,0.11217441744246191,False,False,1.6759292457104406e-08,29663,220545,30,221,Window_1000,Demographics,mean
894,2017-03-08 00:00:00-2019-12-24 00:00:00,0.98,2.22,1000,2017-03-13 00:00:00-2019-12-12 00:00:00,1.0,2.63,1000,1.588717810083821,0.11228022506837342,False,False,0.09725790225891273,29663,220545,30,221,Window_1000,Demographics,mean
4889,2017-03-08 00:00:00-2019-10-27 00:00:00,1.04,2.13,1000,2017-03-09 00:00:00-2019-12-30 00:00:00,0.65,1.3,663,-1.5862994244989288,0.11283101753409688,False,False,0.6107442789755793,29663,220545,30,221,Window_1000,Demographics,mean
4205,2017-03-21 00:00:00-2019-12-28 00:00:00,0.99,2.0,1000,2017-03-24 00:00:00-2019-12-28 00:00:00,0.99,1.9,1000,1.5841883493838411,0.11331282963125194,False,False,8.611252532469112e-09,29663,220545,30,221,Window_1000,Demographics,mean
465,2017-03-11 00:00:00-2019-12-23 00:00:00,0.98,2.38,1000,2017-03-10 00:00:00-2019-12-27 00:00:00,0.98,1.82,1000,-1.5839607052671552,0.11335986267729313,False,False,1.047371976329149e-19,29663,220545,30,221,Window_1000,Demographics,mean
5519,2017-03-08 00:00:00-2019-12-28 00:00:00,0.97,2.41,1000,2017-03-09 00:00:00-2019-12-30 00:00:00,0.65,1.3,663,1.5793017501544493,0.11444002956214884,False,False,8.263504627897223e-09,29663,220545,30,221,Window_1000,Demographics,mean
2705,2017-03-08 00:00:00-2019-12-29 00:00:00,0.97,1.66,1000,2017-03-24 00:00:00-2019-12-28 00:00:00,0.99,1.9,1000,1.5789414917991291,0.114504916805074,False,False,0.007221842446949119,29663,220545,30,221,Window_1000,Demographics,mean
4080,2017-03-07 00:00:00-2019-12-28 00:00:00,0.97,2.18,1000,2017-03-09 00:00:00-2019-12-30 00:00:00,0.97,1.7,1000,1.5784608989402975,0.11463536058764742,False,False,1.896285271384364e-14,29663,220545,30,221,Window_1000,Demographics,mean
4727,2017-03-09 00:00:00-2019-10-25 00:00:00,1.04,1.79,1000,2017-03-09 00:00:00-2019-12-30 00:00:00,0.97,1.51,1000,-1.5777519793382364,0.11478231470466294,False,False,0.0027390894448010637,29663,220545,30,221,Window_1000,Demographics,mean
