,e,e_µ,e_std,e_size,h,h_µ,h_std,h_size,t-value,p-value,e_normal,h_normal,chi-squared test,Dh_size,De_size,#h,#e,segmentation,pivot,test,p-value (FDR)
854,2019-03-05 00:00:00-2019-11-13 00:00:00,0.02,0.17,5,2017-03-08 00:00:00-2018-12-11 00:00:00,0.64,2.1,414,-3.1929685620007375,0.0014878497145912764,False,False,1.3603957777450833e-23,160139,71070,58,54,Demographics,Promotion,mean,0.0030627680871792885
471,2019-03-25 00:00:00-2019-12-20 00:00:00,0.27,0.79,73,2018-04-18 00:00:00-2018-12-17 00:00:00,0.04,0.27,10,3.179733859007571,0.0015695162315027963,False,False,2.0452797390864048e-07,160139,71070,58,54,Demographics,Promotion,mean,0.003228102171758116
2405,2019-02-28 00:00:00-2019-12-27 00:00:00,0.83,2.47,250,2017-04-05 00:00:00-2018-12-10 00:00:00,0.04,0.24,27,3.1622295395562405,0.0016693614751138433,False,False,1.9378996620816872e-05,160139,71070,58,54,Demographics,Promotion,mean,0.0034305091481720905
2708,2019-03-04 00:00:00-2019-12-28 00:00:00,0.31,1.15,92,2017-04-03 00:00:00-2018-10-26 00:00:00,0.08,0.55,48,3.160523818398695,0.0017038024545306416,False,False,0.5004156856945992,160139,71070,58,54,Demographics,Promotion,mean,0.0034982793744526134
26,2019-03-29 00:00:00-2019-12-20 00:00:00,0.07,0.35,20,2017-03-07 00:00:00-2018-12-17 00:00:00,0.51,1.08,333,-3.1550391253760917,0.0017090213621406179,False,False,7.288247356085985e-39,160139,71070,58,54,Demographics,Promotion,mean,0.0035030053280789815
501,2019-03-25 00:00:00-2019-12-20 00:00:00,0.27,0.79,73,2018-01-22 00:00:00-2018-07-30 00:00:00,0.01,0.1,2,3.1554590033493826,0.0017090331178378642,False,False,4.756113103607692e-10,160139,71070,58,54,Demographics,Promotion,mean,0.0035030053280789815
1632,2019-03-04 00:00:00-2019-12-30 00:00:00,1.1,2.6,332,2017-03-16 00:00:00-2018-12-07 00:00:00,0.18,0.66,113,3.1446773285147525,0.0017628944156150488,False,False,0.24978532610360238,160139,71070,58,54,Demographics,Promotion,mean,0.0036103111662253396
1493,2019-03-04 00:00:00-2019-12-20 00:00:00,0.55,1.22,162,2017-03-09 00:00:00-2018-12-14 00:00:00,0.34,1.11,222,3.144997924224801,0.0017669915900364115,False,False,0.2100010159536816,160139,71070,58,54,Demographics,Promotion,mean,0.0036156064015116307
2628,2019-02-28 00:00:00-2019-12-23 00:00:00,0.15,0.55,46,2017-08-26 00:00:00-2018-08-01 00:00:00,0.01,0.14,5,3.138932168376813,0.0017963200781364712,False,False,1.0899838088200742e-05,160139,71070,58,54,Demographics,Promotion,mean,0.0036724766041901185
2905,2019-02-28 00:00:00-2019-12-30 00:00:00,5.03,4.97,1538,2017-02-28 00:00:00-2018-12-17 00:00:00,7.7,5.24,5067,-3.1368734020166245,0.00180690185269737,False,False,5.203546151747064e-122,160139,71070,58,54,Demographics,Promotion,mean,0.003690955791333996
25,2019-03-29 00:00:00-2019-12-20 00:00:00,0.07,0.35,20,2017-04-19 00:00:00-2018-12-17 00:00:00,0.37,0.86,222,-3.1259563915629434,0.0018688153414417948,False,False,3.1414059375726837e-25,160139,71070,58,54,Demographics,Promotion,mean,0.0038141691951610692
2650,2019-02-28 00:00:00-2019-12-23 00:00:00,0.15,0.55,46,2017-04-03 00:00:00-2018-10-26 00:00:00,0.08,0.55,48,3.1150928711168477,0.001972590168298579,False,False,0.6810142509210204,160139,71070,58,54,Demographics,Promotion,mean,0.004022536813785337
2382,2019-02-28 00:00:00-2019-12-27 00:00:00,0.83,2.47,250,2017-11-02 00:00:00-2018-11-16 00:00:00,0.03,0.18,10,3.0884739119811133,0.0021112383081147734,False,False,9.085265064463754e-11,160139,71070,58,54,Demographics,Promotion,mean,0.004301603094557528
130,2019-04-04 00:00:00-2019-12-06 00:00:00,0.11,0.51,28,2017-04-08 00:00:00-2018-12-14 00:00:00,0.19,0.53,119,-3.0397968073170842,0.0024742129987366276,False,False,7.082658490677641e-14,160139,71070,58,54,Demographics,Promotion,mean,0.005034217539358426
72,2019-02-28 00:00:00-2019-10-15 00:00:00,0.02,0.13,4,2017-04-08 00:00:00-2018-12-14 00:00:00,0.19,0.53,119,-3.0450504483960756,0.0024750166497849117,False,False,4.129359962528167e-20,160139,71070,58,54,Demographics,Promotion,mean,0.005034217539358426
2706,2019-03-04 00:00:00-2019-12-28 00:00:00,0.31,1.15,92,2017-10-17 00:00:00-2018-12-14 00:00:00,0.07,0.59,31,3.034265976645759,0.0025547313738986353,False,False,0.0008882380854414201,160139,71070,58,54,Demographics,Promotion,mean,0.00519194345485602
1707,2019-03-05 00:00:00-2019-08-01 00:00:00,0.04,0.23,6,2017-04-19 00:00:00-2018-12-17 00:00:00,0.37,0.86,222,-3.0440699391431467,0.0025922507746192563,False,False,4.6271308093100485e-31,160139,71070,58,54,Demographics,Promotion,mean,0.005263721437087658
1708,2019-03-05 00:00:00-2019-08-01 00:00:00,0.04,0.23,6,2017-03-07 00:00:00-2018-12-17 00:00:00,0.51,1.08,333,-3.0426767763211138,0.002636603986912517,False,False,3.823692496384659e-45,160139,71070,58,54,Demographics,Promotion,mean,0.0053492423551270065
1111,2019-03-08 00:00:00-2019-12-26 00:00:00,0.14,0.43,41,2017-03-22 00:00:00-2018-11-29 00:00:00,0.09,0.44,58,3.024801868509913,0.002648411651922847,False,False,0.7082229411953694,160139,71070,58,54,Demographics,Promotion,mean,0.005368644636779195
2423,2019-02-28 00:00:00-2019-12-27 00:00:00,0.83,2.47,250,2017-06-24 00:00:00-2018-12-12 00:00:00,0.11,0.53,59,3.0116026306627304,0.0027421165220173835,False,False,0.0011340306567267607,160139,71070,58,54,Demographics,Promotion,mean,0.005553888840529705
2516,2019-03-07 00:00:00-2019-12-13 00:00:00,0.13,0.61,38,2017-08-25 00:00:00-2018-10-04 00:00:00,0.01,0.11,3,3.014893609716417,0.002751273326022358,False,False,0.00040388859180004693,160139,71070,58,54,Demographics,Promotion,mean,0.005567720639463181
2139,2019-02-28 00:00:00-2019-12-30 00:00:00,33.85,24.02,10357,2017-03-04 00:00:00-2018-12-17 00:00:00,2.91,3.05,1906,2.993772646212341,0.0028491383042453943,False,False,2.3064278336885944e-34,160139,71070,58,54,Demographics,Promotion,mean,0.005760895032759918
389,2019-02-28 00:00:00-2019-12-30 00:00:00,2.13,3.39,651,2018-07-23 00:00:00-2018-09-30 00:00:00,0.04,0.2,3,3.056524856792561,0.002862195786635554,False,False,5.915336323250726e-39,160139,71070,58,54,Demographics,Promotion,mean,0.00578240905543264
884,2019-07-18 00:00:00-2019-12-05 00:00:00,0.01,0.12,2,2017-04-08 00:00:00-2018-12-14 00:00:00,0.19,0.53,119,-3.011986356123721,0.002889915346607295,False,False,2.301410929173685e-21,160139,71070,58,54,Demographics,Promotion,mean,0.00583348313002924
473,2019-03-25 00:00:00-2019-12-20 00:00:00,0.27,0.79,73,2017-03-22 00:00:00-2018-11-29 00:00:00,0.09,0.44,58,2.9933641853292605,0.0029388126188956924,False,False,0.4853532339609915,160139,71070,58,54,Demographics,Promotion,mean,0.005927183629341059
798,2019-03-05 00:00:00-2019-12-12 00:00:00,0.07,0.3,20,2017-03-08 00:00:00-2018-10-23 00:00:00,0.02,0.2,14,2.9914794507688702,0.002980503416371121,False,False,0.24279575516353608,160139,71070,58,54,Demographics,Promotion,mean,0.006006204020185106
831,2019-03-05 00:00:00-2019-11-13 00:00:00,0.02,0.17,5,2017-04-20 00:00:00-2018-12-14 00:00:00,0.09,0.34,55,-2.97313159770887,0.00305935866404938,False,False,1.8621312703217753e-09,160139,71070,58,54,Demographics,Promotion,mean,0.006159920811789661
774,2019-03-05 00:00:00-2019-12-12 00:00:00,0.07,0.3,20,2017-05-04 00:00:00-2018-11-15 00:00:00,0.01,0.08,4,2.97873623565112,0.003081656435823051,False,False,0.008206106448188435,160139,71070,58,54,Demographics,Promotion,mean,0.006199598145070428
2480,2019-03-12 00:00:00-2019-12-16 00:00:00,0.34,1.33,95,2017-03-08 00:00:00-2018-10-23 00:00:00,0.02,0.2,14,2.9747787985818444,0.003129540601308842,False,False,0.0006325081296506875,160139,71070,58,54,Demographics,Promotion,mean,0.006290639595235924
2140,2019-02-28 00:00:00-2019-12-30 00:00:00,33.85,24.02,10357,2017-03-05 00:00:00-2018-12-17 00:00:00,4.63,5.0,3021,2.958950298807654,0.003184394674531065,False,False,2.8657137245431207e-26,160139,71070,58,54,Demographics,Promotion,mean,0.006395526499981786
2648,2019-02-28 00:00:00-2019-12-23 00:00:00,0.15,0.55,46,2017-10-17 00:00:00-2018-12-14 00:00:00,0.07,0.59,31,2.9544209781055613,0.0032862365814760605,False,False,0.0020865656359435525,160139,71070,58,54,Demographics,Promotion,mean,0.0065945284420224305
2456,2019-03-12 00:00:00-2019-12-16 00:00:00,0.34,1.33,95,2017-05-04 00:00:00-2018-11-15 00:00:00,0.01,0.08,4,2.941725373678498,0.003445477712577417,False,False,2.8547762520795406e-06,160139,71070,58,54,Demographics,Promotion,mean,0.006908283896467042
1104,2019-03-08 00:00:00-2019-12-26 00:00:00,0.14,0.43,41,2017-03-28 00:00:00-2018-09-14 00:00:00,0.07,0.41,40,2.921924712035456,0.00365167562981674,False,False,0.4140830808795404,160139,71070,58,54,Demographics,Promotion,mean,0.007315584678828846
772,2019-03-05 00:00:00-2019-12-12 00:00:00,0.07,0.3,20,2017-08-26 00:00:00-2018-08-01 00:00:00,0.01,0.14,5,2.9203537726830326,0.0036995067012594402,False,False,0.007816705740180055,160139,71070,58,54,Demographics,Promotion,mean,0.007405205045533541
2699,2019-03-04 00:00:00-2019-12-28 00:00:00,0.31,1.15,92,2017-03-11 00:00:00-2018-12-11 00:00:00,0.07,0.44,42,2.911791221770427,0.003797759384465712,False,False,0.1193906072289952,160139,71070,58,54,Demographics,Promotion,mean,0.007595518768931424
2717,2019-03-04 00:00:00-2019-12-28 00:00:00,0.31,1.15,92,2017-04-08 00:00:00-2018-12-14 00:00:00,0.11,0.63,70,2.901992633131562,0.003928925161067204,False,False,0.463241992782224,160139,71070,58,54,Demographics,Promotion,mean,0.007851285701982248
2696,2019-03-04 00:00:00-2019-12-28 00:00:00,0.31,1.15,92,2017-03-09 00:00:00-2018-12-10 00:00:00,0.74,1.76,472,-2.8919678382951775,0.003953836140669929,False,False,2.58796299356508e-21,160139,71070,58,54,Demographics,Promotion,mean,0.007894470825110576
2520,2019-03-07 00:00:00-2019-12-13 00:00:00,0.13,0.61,38,2017-03-07 00:00:00-2018-12-17 00:00:00,0.51,1.08,333,-2.893583755101569,0.003980304414120321,False,False,1.4268808992306916e-36,160139,71070,58,54,Demographics,Promotion,mean,0.007940690707736286
2507,2019-03-07 00:00:00-2019-12-13 00:00:00,0.13,0.61,38,2017-06-06 00:00:00-2018-07-31 00:00:00,0.02,0.22,8,2.891452551158308,0.004069002581845927,False,False,0.007096942733212217,160139,71070,58,54,Demographics,Promotion,mean,0.00810789065614682
1159,2019-03-08 00:00:00-2019-12-26 00:00:00,0.14,0.43,41,2017-04-11 00:00:00-2018-11-30 00:00:00,0.1,0.43,60,2.8893670292986315,0.004070893260046961,False,False,0.33392889599933495,160139,71070,58,54,Demographics,Promotion,mean,0.00810789065614682
466,2019-03-25 00:00:00-2019-12-20 00:00:00,0.27,0.79,73,2017-03-28 00:00:00-2018-09-14 00:00:00,0.07,0.41,40,2.881337783367424,0.00415383074560067,False,False,0.03315323465269868,160139,71070,58,54,Demographics,Promotion,mean,0.008266192299065557
2519,2019-03-07 00:00:00-2019-12-13 00:00:00,0.13,0.61,38,2017-04-19 00:00:00-2018-12-17 00:00:00,0.37,0.86,222,-2.8776305413377474,0.004160932965814931,False,False,3.5424157311375574e-23,160139,71070,58,54,Demographics,Promotion,mean,0.008273442771595441
1931,2019-03-22 00:00:00-2019-12-30 00:00:00,0.01,0.13,3,2017-04-06 00:00:00-2018-10-24 00:00:00,0.06,0.28,36,-2.871647332308194,0.0041986310560524235,False,False,4.424197037152997e-07,160139,71070,58,54,Demographics,Promotion,mean,0.008341466350562623
2454,2019-03-12 00:00:00-2019-12-16 00:00:00,0.34,1.33,95,2017-08-26 00:00:00-2018-08-01 00:00:00,0.01,0.14,5,2.8665943773904003,0.004351954647495854,False,False,2.2083374055444945e-06,160139,71070,58,54,Demographics,Promotion,mean,0.008638900843825794
2426,2019-02-28 00:00:00-2019-12-27 00:00:00,0.83,2.47,250,2017-03-22 00:00:00-2018-11-27 00:00:00,0.25,1.25,154,2.8635103150662014,0.004377534854727652,False,False,0.1939985565141529,160139,71070,58,54,Demographics,Promotion,mean,0.008682473774882706
521,2019-03-25 00:00:00-2019-12-20 00:00:00,0.27,0.79,73,2017-04-11 00:00:00-2018-11-30 00:00:00,0.1,0.43,60,2.851272696948016,0.0045920452085954026,False,False,0.909913367704362,160139,71070,58,54,Demographics,Promotion,mean,0.009100391167324112
942,2019-04-08 00:00:00-2019-12-06 00:00:00,0.07,0.33,17,2017-04-08 00:00:00-2018-12-14 00:00:00,0.19,0.53,119,-2.843565534734746,0.004631969641101011,False,False,3.0008838826866244e-15,160139,71070,58,54,Demographics,Promotion,mean,0.009171913395292731
3100,2019-04-04 00:00:00-2019-12-05 00:00:00,0.08,0.37,19,2017-03-07 00:00:00-2018-12-17 00:00:00,0.51,1.08,333,-2.8433677566339877,0.004695243838802285,False,False,4.6920073617446e-40,160139,71070,58,54,Demographics,Promotion,mean,0.009289514691823876
794,2019-03-05 00:00:00-2019-12-12 00:00:00,0.07,0.3,20,2017-04-03 00:00:00-2018-10-26 00:00:00,0.08,0.55,48,2.844959704934709,0.00471825664341421,False,False,0.2136527224101066,160139,71070,58,54,Demographics,Promotion,mean,0.00932733048846842
3099,2019-04-04 00:00:00-2019-12-05 00:00:00,0.08,0.37,19,2017-04-19 00:00:00-2018-12-17 00:00:00,0.37,0.86,222,-2.837935388814105,0.004745054397172474,False,False,2.5945658693069653e-26,160139,71070,58,54,Demographics,Promotion,mean,0.009368990946204914
2432,2019-02-28 00:00:00-2019-12-27 00:00:00,0.83,2.47,250,2017-07-20 00:00:00-2018-10-18 00:00:00,0.05,0.28,21,2.834952379892023,0.0047471643088630245,False,False,4.287942109798399e-08,160139,71070,58,54,Demographics,Promotion,mean,0.009368990946204914
1943,2019-03-22 00:00:00-2019-12-30 00:00:00,0.01,0.13,3,2017-03-16 00:00:00-2018-08-18 00:00:00,0.03,0.17,15,-2.8255197758352937,0.004846155272040696,False,False,0.0033412484704290276,160139,71070,58,54,Demographics,Promotion,mean,0.009556474369926913
2527,2019-03-07 00:00:00-2019-12-13 00:00:00,0.13,0.61,38,2017-05-09 00:00:00-2018-09-06 00:00:00,0.02,0.24,10,2.8317131116727805,0.004888577550016281,False,False,0.007209824972689924,160139,71070,58,54,Demographics,Promotion,mean,0.009632189044183642
2641,2019-02-28 00:00:00-2019-12-23 00:00:00,0.15,0.55,46,2017-03-11 00:00:00-2018-12-11 00:00:00,0.07,0.44,42,2.826953011075094,0.004920634444377132,False,False,0.1941625909383427,160139,71070,58,54,Demographics,Promotion,mean,0.009687372502839589
2276,2019-04-17 00:00:00-2019-12-24 00:00:00,0.12,0.54,30,2017-04-08 00:00:00-2018-12-14 00:00:00,0.19,0.53,119,-2.819023501620372,0.004986917731500858,False,False,1.3060211008846858e-12,160139,71070,58,54,Demographics,Promotion,mean,0.009809792116570766
2659,2019-02-28 00:00:00-2019-12-23 00:00:00,0.15,0.55,46,2017-04-08 00:00:00-2018-12-14 00:00:00,0.11,0.63,70,2.8212413239240126,0.005024953576813546,False,False,0.32156604174851744,160139,71070,58,54,Demographics,Promotion,mean,0.00987649051416434
2748,2019-04-02 00:00:00-2019-11-29 00:00:00,0.22,0.94,54,2017-08-25 00:00:00-2018-10-04 00:00:00,0.01,0.11,3,2.809874210807092,0.005240439243566702,False,False,1.1165825782458023e-06,160139,71070,58,54,Demographics,Promotion,mean,0.010291568695083374
1591,2019-04-11 00:00:00-2019-11-26 00:00:00,0.02,0.15,5,2017-04-19 00:00:00-2018-12-17 00:00:00,0.37,0.86,222,-2.8042748501268373,0.005317896926384759,False,False,4.6271308093100485e-31,160139,71070,58,54,Demographics,Promotion,mean,0.010435118497056885
2476,2019-03-12 00:00:00-2019-12-16 00:00:00,0.34,1.33,95,2017-04-03 00:00:00-2018-10-26 00:00:00,0.08,0.55,48,2.8036230294848092,0.005334257825695592,False,False,0.4225005937402918,160139,71070,58,54,Demographics,Promotion,mean,0.010452999696067436
2388,2019-02-28 00:00:00-2019-12-27 00:00:00,0.83,2.47,250,2018-02-28 00:00:00-2018-09-19 00:00:00,0.03,0.29,7,2.798854069203203,0.005335749426796965,False,False,2.6588068438168837e-14,160139,71070,58,54,Demographics,Promotion,mean,0.010452999696067436
305,2019-02-28 00:00:00-2019-12-30 00:00:00,7.57,5.31,2317,2017-03-13 00:00:00-2017-04-13 00:00:00,0.09,0.3,3,2.9754028773340506,0.005409242856560551,False,False,2.12635547082637e-115,160139,71070,58,54,Demographics,Promotion,mean,0.010588305166033417
1971,2019-03-22 00:00:00-2019-12-30 00:00:00,0.01,0.13,3,2017-04-11 00:00:00-2018-11-30 00:00:00,0.1,0.43,60,-2.7898075725795546,0.005415926136227128,False,False,3.5948882460781535e-09,160139,71070,58,54,Demographics,Promotion,mean,0.010592718984346109
1592,2019-04-11 00:00:00-2019-11-26 00:00:00,0.02,0.15,5,2017-03-07 00:00:00-2018-12-17 00:00:00,0.51,1.08,333,-2.79313143407922,0.005532152264899483,False,False,3.823692496384659e-45,160139,71070,58,54,Demographics,Promotion,mean,0.01081119952421533
22,2019-03-29 00:00:00-2019-12-20 00:00:00,0.07,0.35,20,2017-08-25 00:00:00-2018-10-04 00:00:00,0.01,0.11,3,2.7834710316539444,0.005673432845309418,False,False,0.0032675269929308645,160139,71070,58,54,Demographics,Promotion,mean,0.011078246013045003
354,2019-02-28 00:00:00-2019-12-30 00:00:00,2.13,3.39,651,2017-02-28 00:00:00-2018-12-14 00:00:00,2.35,3.46,1538,2.7767423013572037,0.005727169706338192,False,False,2.6392825567065365e-27,160139,71070,58,54,Demographics,Promotion,mean,0.011174053782676144
792,2019-03-05 00:00:00-2019-12-12 00:00:00,0.07,0.3,20,2017-10-17 00:00:00-2018-12-14 00:00:00,0.07,0.59,31,2.764382942617763,0.00598350868097154,False,False,0.2405816881279657,160139,71070,58,54,Demographics,Promotion,mean,0.011664672180019499
2385,2019-02-28 00:00:00-2019-12-27 00:00:00,0.83,2.47,250,2018-04-18 00:00:00-2018-12-17 00:00:00,0.04,0.27,10,2.758098488794503,0.0060090680441135065,False,False,4.9896760105978226e-12,160139,71070,58,54,Demographics,Promotion,mean,0.011704959903517515
1625,2019-03-04 00:00:00-2019-12-30 00:00:00,1.1,2.6,332,2017-10-16 00:00:00-2018-02-13 00:00:00,0.03,0.22,4,2.757215024436011,0.006287663495062318,False,False,5.141308250338759e-19,160139,71070,58,54,Demographics,Promotion,mean,0.012237665647021207
2406,2019-02-28 00:00:00-2019-12-27 00:00:00,0.83,2.47,250,2017-03-09 00:00:00-2018-12-10 00:00:00,0.74,1.76,472,-2.7360880784449204,0.006363639808532974,False,False,2.65396741357015e-11,160139,71070,58,54,Demographics,Promotion,mean,0.012375468635781197
2415,2019-02-28 00:00:00-2019-12-27 00:00:00,0.83,2.47,250,2018-01-22 00:00:00-2018-07-30 00:00:00,0.01,0.1,2,2.7409298152203467,0.006382134367822436,False,False,6.275781374195934e-15,160139,71070,58,54,Demographics,Promotion,mean,0.012401352890195994
2671,2019-03-04 00:00:00-2019-12-28 00:00:00,0.31,1.15,92,2017-06-16 00:00:00-2018-10-18 00:00:00,0.02,0.17,11,2.7282944146941475,0.006605743169769045,False,False,0.0004480538810245993,160139,71070,58,54,Demographics,Promotion,mean,0.012825436414032108
1647,2019-03-04 00:00:00-2019-12-30 00:00:00,1.1,2.6,332,2017-07-27 00:00:00-2017-11-30 00:00:00,0.06,0.32,7,2.7330543790807442,0.006700662654133302,False,False,9.146777656421485e-18,160139,71070,58,54,Demographics,Promotion,mean,0.01299917686024887
1119,2019-03-08 00:00:00-2019-12-26 00:00:00,0.14,0.43,41,2017-04-06 00:00:00-2018-10-24 00:00:00,0.06,0.28,36,2.72347919084439,0.0067286917430199236,False,False,1.0,160139,71070,58,54,Demographics,Promotion,mean,0.013042974594249315
2246,2019-03-05 00:00:00-2019-10-01 00:00:00,0.01,0.1,2,2017-03-08 00:00:00-2018-12-11 00:00:00,0.64,2.1,414,-2.7244259801189132,0.006750292060378884,False,False,7.214777473740749e-25,160139,71070,58,54,Demographics,Promotion,mean,0.013074249885365418
2284,2019-04-17 00:00:00-2019-12-24 00:00:00,0.12,0.54,30,2017-08-25 00:00:00-2018-10-04 00:00:00,0.01,0.11,3,2.7213113743330712,0.006844276952141306,False,False,0.00040388859180004693,160139,71070,58,54,Demographics,Promotion,mean,0.013245558632299356
1192,2019-02-28 00:00:00-2019-12-30 00:00:00,11.48,9.72,3514,2017-02-28 00:00:00-2018-12-17 00:00:00,6.59,5.76,4338,2.705900866235195,0.007031505620990493,False,False,4.56413217342383e-77,160139,71070,58,54,Demographics,Promotion,mean,0.013596896883920177
1464,2019-03-04 00:00:00-2019-12-20 00:00:00,0.55,1.22,162,2017-04-08 00:00:00-2018-12-14 00:00:00,0.19,0.53,119,2.698043623725111,0.0072332315578417326,False,False,0.18075079040008266,160139,71070,58,54,Demographics,Promotion,mean,0.01397567842193653
1102,2019-03-08 00:00:00-2019-12-26 00:00:00,0.14,0.43,41,2017-05-24 00:00:00-2018-11-21 00:00:00,0.06,0.31,34,2.6957938597713413,0.007278753459779235,False,False,0.4143465132190528,160139,71070,58,54,Demographics,Promotion,mean,0.014052282708468065
2474,2019-03-12 00:00:00-2019-12-16 00:00:00,0.34,1.33,95,2017-10-17 00:00:00-2018-12-14 00:00:00,0.07,0.59,31,2.6895745242853994,0.007442420156438589,False,False,0.000574432757416262,160139,71070,58,54,Demographics,Promotion,mean,0.0143566685598396
481,2019-03-25 00:00:00-2019-12-20 00:00:00,0.27,0.79,73,2017-04-06 00:00:00-2018-10-24 00:00:00,0.06,0.28,36,2.6757375739493217,0.00776042889223068,False,False,0.23213002227646312,160139,71070,58,54,Demographics,Promotion,mean,0.014958054722172268
